gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1990549064	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/30468427/original.jpg	https://www.inaturalist.org/photos/30468427					2017-04-23T22:21:21Z	Even Dankowicz		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Even Dankowicz
1986546686	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/29727112/original.jpg	https://www.inaturalist.org/photos/29727112					2018-12-28T14:41:22Z	Rob Curtis		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Rob Curtis
1948758686	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/28755676/original.jpg	https://www.inaturalist.org/photos/28755676					2018-11-27T16:51:39Z	Keely Dunham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Keely Dunham
1946336783	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/28527473/original.jpeg	https://www.inaturalist.org/photos/28527473					2018-06-25T17:46:11Z	botanygirl		iNaturalist	http://creativecommons.org/licenses/by/4.0/	botanygirl
1945426153	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/28048844/original.jpeg	https://www.inaturalist.org/photos/28048844					2008-05-06T12:27:37Z	peec_pa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	peec_pa
1935630573	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/27938103/original.jpeg	https://www.inaturalist.org/photos/27938103					2013-08-11T23:35:51Z	hallm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hallm
1913694993	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/25095239/original.jpg	https://www.inaturalist.org/photos/25095239					2018-07-14T10:16:38Z	jharkness		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jharkness
1899811195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/24060337/original.jpeg	https://www.inaturalist.org/photos/24060337					2018-07-21T18:04:28Z	ssmyers		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ssmyers
1899793358	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/23909720/original.jpg	https://www.inaturalist.org/photos/23909720					2018-08-14T20:50:31Z	ecoexplore_wnc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ecoexplore_wnc
1890728705	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7228722/original.jpg	https://www.inaturalist.org/photos/7228722					2017-04-18T00:12:53Z	peggyo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	peggyo
1890727519	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/2904108/original.jpg	https://www.inaturalist.org/photos/2904108					2016-01-19T19:02:05Z	Jonathan (JC) Carpenter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan (JC) Carpenter
1890685509	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22566313/original.jpg	https://www.inaturalist.org/photos/22566313					2004-08-07T23:19:49Z	Joe Kunkel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Kunkel
1890673596	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22204296/original.jpg	https://www.inaturalist.org/photos/22204296					2018-07-28T16:11:13Z	Richard Joyce		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Richard Joyce
1890671512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21726059/original.jpg	https://www.inaturalist.org/photos/21726059					2018-07-21T15:09:06Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
1890671512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21726067/original.jpg	https://www.inaturalist.org/photos/21726067					2018-07-21T15:09:06Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
1890671511	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21725951/original.jpg	https://www.inaturalist.org/photos/21725951					2018-07-21T15:02:24Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
