gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3923686311																										14842059										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-28T16:46:23Z			https://www.inaturalist.org/observations/14842059					David Cappaert												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/14842059	14842059		David Cappaert						larva																											2018-07-28T13:48:00-03:00	13:48:00-03:00						2018/07/28 1:48 PM -0400																US	Connecticut				198-34 Auer Farm Rd, Bloomfield, CT 06002, USA												41.8120255	-72.7722902	EPSG:4326	188																																		32123089				David Cappaert		2018-07-28T18:23:07Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3915255947																										135940868										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-24T11:25:58Z			https://www.inaturalist.org/observations/135940868					James Sullivan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/135940868	135940868		James Sullivan						adult																											2022-09-21T10:04:00-04:00	10:04:00-04:00						2022/09/21 10:04 AM																US	Georgia				Itseyi												34.6488757818	-83.3013176545	EPSG:4326	4																																		299459095				James Sullivan		2022-09-21T18:03:51Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3903622847																										133854306										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-07T01:33:48Z			https://www.inaturalist.org/observations/133854306					privatenoaccess												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27908m at the request of the observer			https://www.inaturalist.org/observations/133854306	133854306		privatenoaccess						adult																											2022-09-03T22:14:00-04:00	22:14:00-04:00						2022/09/03 10:14 PM																US	New York				New York, US												40.6324832942	-73.6956010247	EPSG:4326	27908																																		294909685				privatenoaccess		2022-09-06T00:45:25Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3903230484																										132546248										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-03T01:48:36Z			https://www.inaturalist.org/observations/132546248					Greg Cudworth												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/132546248	132546248		Greg Cudworth																						portage park districts moth lighting											2022-08-26T21:00:00-04:00	21:00:00-04:00						2022/08/26 9:00 PM																US	Ohio				Portage County, OH, USA												41.1899020054	-81.2447340857	EPSG:4326	8																																		292195746				Greg Cudworth		2022-08-28T10:58:12Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3903202130																										132767153										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-03T01:48:31Z			https://www.inaturalist.org/observations/132767153					Larry Clarfeld												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/132767153	132767153		Larry Clarfeld																																	2022-07-12T00:43:00-04:00	00:43:00-04:00						2022/07/12 12:43 AM																US	Vermont				Malletts Bay, Burlington, VT, USA												44.551	-73.257	EPSG:4326	100																																		292553923				Larry Clarfeld		2022-08-29T03:51:35Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3903148270																										132881222										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-03T01:48:22Z			https://www.inaturalist.org/observations/132881222					hwise01												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/132881222	132881222		hwise01						adult																											2022-08-14T22:43:00-04:00	22:43:00-04:00						2022/08/14 10:43 PM																US	Michigan				odell rd, fowlerville MI												42.572554	-84.134743	EPSG:4326	100																																		292810981				hwise01		2022-08-29T22:40:56Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902884617																										132240160										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-26T22:57:37Z			https://www.inaturalist.org/observations/132240160					Bo Zaremba												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/132240160	132240160		Bo Zaremba																																	2022-08-24T23:00:00-04:00	23:00:00-04:00						2022/08/24 11:00 PM																US	Massachusetts				Newburyport, MA 01950, USA												42.8062445	-70.8744428	EPSG:4326	190																																		291585086				Bo Zaremba		2022-08-25T05:31:00Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902797648																										131688129										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-23T06:02:22Z			https://www.inaturalist.org/observations/131688129					Bees Knees												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131688129	131688129		Bees Knees																																	2022-08-20T23:32:49-05:00	23:32:49-05:00						2022-08-20 23:32:49																US	Minnesota				Hamel mn												45.0408360721	-93.5253597423	EPSG:4326	525																																		290397926				Bees Knees		2022-08-21T04:39:17Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902766267																										132059760										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-26T22:57:50Z			https://www.inaturalist.org/observations/132059760					chris buelow												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/132059760	132059760		chris buelow																																	2022-08-20T07:13:00-04:00	07:13:00-04:00						2022/08/20 7:13 AM																US	Massachusetts				Hardwick, MA, USA												42.3426333333	-72.2335183333	EPSG:4326																																			291195874				chris buelow		2022-08-23T21:02:19Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902763167																										132234503										http://creativecommons.org/publicdomain/zero/1.0/			2022-08-26T22:57:38Z			https://www.inaturalist.org/observations/132234503					Chrissy McClarren and Andy Reago												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 28240m at the request of the observer			https://www.inaturalist.org/observations/132234503	132234503		Chrissy McClarren and Andy Reago																																	2022-08-21T01:14:00-05:00	01:14:00-05:00						2022/08/21 1:14 AM																US	Missouri				Missouri, US												38.4796854035	-90.3559836665	EPSG:4326	28240																																		291572819				Chrissy McClarren and Andy Reago		2022-08-25T04:08:32Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902671619																										131687118										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-23T06:02:21Z			https://www.inaturalist.org/observations/131687118					Bees Knees												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131687118	131687118		Bees Knees																																	2022-08-20T22:21:03-05:00	22:21:03-05:00						2022-08-20 22:21:03																US	Minnesota				Hamel												45.040836309	-93.5253597423	EPSG:4326	523																																		290395296				Bees Knees		2022-08-21T04:21:55Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902651258																										131690629										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-23T06:02:23Z			https://www.inaturalist.org/observations/131690629					Angelique Jermac												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131690629	131690629		Angelique Jermac																																	2022-08-20T23:46:01-05:00	23:46:01-05:00						2022-08-20 23:46:01																US	Minnesota				Olmsted County, US-MN, US												44.0219094319	-92.4498070031	EPSG:4326	13																																		290664906				Angelique Jermac		2022-08-22T00:19:09Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902551593																										131281441										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-18T15:36:41Z			https://www.inaturalist.org/observations/131281441					ttilotta												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131281441	131281441		ttilotta																																	2022-08-16T22:18:49-05:00	22:18:49-05:00						Tue Aug 16 2022 22:18:49 GMT -0500 (CDT)																US	Minnesota				Lakeville												44.6496047974	-93.2543945313	EPSG:4326	81																																		289536923				ttilotta		2022-08-18T01:52:52Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902537371																										131277770										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-26T22:58:06Z			https://www.inaturalist.org/observations/131277770					Woolcarderbee												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131277770	131277770		Woolcarderbee																																	2022-08-15T21:19:00-05:00	21:19:00-05:00						2022/08/15 9:19 PM																US	Wisconsin				Cross Plains, WI 53528, USA												43.114025139	-89.6470041068	EPSG:4326	977																																		289528696				Woolcarderbee		2022-08-18T01:10:09Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902470915																										131385973										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-23T06:02:38Z			https://www.inaturalist.org/observations/131385973					randall228												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131385973	131385973		randall228																																	2022-08-18T15:46:00-05:00	15:46:00-05:00						2022/08/18 3:46 PM																US	Illinois				Wheaton, IL, USA												41.8439660136	-88.0849374414	EPSG:4326	15																																		289770051				randall228		2022-08-18T21:58:02Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902434320																										131673947										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-23T06:02:35Z			https://www.inaturalist.org/observations/131673947					maryland_adventure_babe												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131673947	131673947		maryland_adventure_babe																																	2022-08-20T21:59:25-04:00	21:59:25-04:00						2022-08-20 21:59:25-04:00																US	Maryland				Bear Hill Rd, Grantsville, MD, US												39.6439666667	-79.1842283333	EPSG:4326	4																																		290368515				maryland_adventure_babe		2022-08-21T02:07:39Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902397699																										130062205										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-03T01:48:52Z			https://www.inaturalist.org/observations/130062205					Scott Klingensmith												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130062205	130062205		Scott Klingensmith																																	2022-07-23T00:28:00-04:00	00:28:00-04:00						2022-07-23 00:28:00-04:00																US	Ohio				Liberty Rd, Twinsburg, OH, US												41.3285584758	-81.4243654663	EPSG:4326	15																																		286916491				Scott Klingensmith		2022-08-09T02:28:45Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902271205																										131148774										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-01T13:51:15Z			https://www.inaturalist.org/observations/131148774					Timothy Reichard												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131148774	131148774		Timothy Reichard						adult																											2022-07-25T21:27:00-04:00	21:27:00-04:00						2022/07/25 9:27 PM																US	New Hampshire				Walpole, NH, USA												43.0834527783	-72.364044445	EPSG:4326																																			289242763				Timothy Reichard		2022-08-17T01:48:10Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3902267049																										130572426										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-26T22:58:10Z			https://www.inaturalist.org/observations/130572426					btk												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130572426	130572426		btk																																	2022-08-10T22:29:00-04:00	22:29:00-04:00						2022/08/10 10:29 PM																US	Massachusetts				Muddy Brook Valley Ware, Ma.												42.3010520122	-72.2389883548	EPSG:4326	2																																		288026815				btk		2022-08-13T01:00:50Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892686224																										131037614										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-17T16:24:21Z			https://www.inaturalist.org/observations/131037614					Ryan Grow												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131037614	131037614		Ryan Grow						adult																											2022-08-15T23:34:00-05:00	23:34:00-05:00						2022/08/15 11:34 PM																US	Minnesota				Circle Pines, MN 55014, USA												45.1253512976	-93.1489738516	EPSG:4326	2																																		289000620				Ryan Grow		2022-08-16T06:07:06Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892676142																										130995325										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-17T16:25:02Z			https://www.inaturalist.org/observations/130995325					altspen												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130995325	130995325		altspen																																	2022-08-14T22:45:00-04:00	22:45:00-04:00						2022/08/14 10:45 PM EST																US	Connecticut				Danbury, CT, USA												41.4187214632	-73.4419838072	EPSG:4326	2																																		288905927				altspen		2022-08-15T22:16:10Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892650658																										130335294										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-11T18:21:29Z			https://www.inaturalist.org/observations/130335294					Scott Judd												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130335294	130335294		Scott Judd																																	2022-08-10T22:21:58-05:00	22:21:58-05:00						2022-08-10 22:21:58-05:00																US	Illinois				W Chase Ave, Chicago, IL, US												42.013425	-87.6737366667	EPSG:4326	13																																		287514358				Scott Judd		2022-08-11T04:32:49Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892627624																										130256376										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-11T18:21:37Z			https://www.inaturalist.org/observations/130256376					altspen												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130256376	130256376		altspen																																	2022-08-09T22:40:00-04:00	22:40:00-04:00						2022/08/09 10:40 PM EST																US	Connecticut				Danbury, CT, USA												41.4187318143	-73.4419875102	EPSG:4326	2																																		287347711				altspen		2022-08-10T16:06:40Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892586502																										128342015										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-11T18:22:37Z			https://www.inaturalist.org/observations/128342015					craigbiegler												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/128342015	128342015		craigbiegler																																	2022-07-28T00:04:00-04:00	00:04:00-04:00						2022/07/28 12:04 AM																US	Ohio				Lake Darby Estates, Lake Darby, OH 43119, USA												39.9626642041	-83.2396599486	EPSG:4326	11																																		283390343				craigbiegler		2022-07-28T19:04:02Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892525545																										130173299										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-11T18:21:43Z			https://www.inaturalist.org/observations/130173299					Michael Jones												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130173299	130173299		Michael Jones																						Found on a white meadowsweet bush under an apple tree											2022-08-09T13:15:25-05:00	13:15:25-05:00						2022-08-09 13:15:25																US	Wisconsin				Lake Mills, WI 53551, USA												43.0849494255	-88.906109333	EPSG:4326	20																																		287163699				Michael Jones		2022-08-09T22:49:26Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892410823																										130563307										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-13T11:18:47Z			https://www.inaturalist.org/observations/130563307					Don Marsille												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130563307	130563307		Don Marsille																																	2022-08-12T03:46:00-04:00	03:46:00-04:00						2022/08/12 3:46 AM																US	Virginia				Mountain View, Blacksburg, VA 24060, EE. UU.												37.2247211762	-80.4042392416	EPSG:4326	191																																		288006437				Don Marsille		2022-08-12T23:25:27Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892408560																										130165773										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-11T18:21:41Z			https://www.inaturalist.org/observations/130165773					Cyrus Li												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130165773	130165773		Cyrus Li																																	2022-08-04T23:04:00-04:00	23:04:00-04:00						2022/08/04 11:04 PM																US	Virginia				Glade - Westover, Blacksburg, VA 24060, USA												37.2328108983	-80.4457446668	EPSG:4326	1																																		287147746				Cyrus Li		2022-08-09T21:42:37Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892342654																										130300740										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-11T18:21:32Z			https://www.inaturalist.org/observations/130300740					suegregoire												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130300740	130300740		suegregoire						adult																											2022-08-07T22:51:00-04:00	22:51:00-04:00						2022/08/07 10:51 PM																US	New York				Fitzgerald Rd, Burdett, NY 14818, USA												42.443508	-76.758202	EPSG:4326	156																																		287438938				suegregoire		2022-08-10T22:08:01Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892329499																										128295812										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-11T18:22:46Z			https://www.inaturalist.org/observations/128295812					altspen												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/128295812	128295812		altspen																																	2022-07-27T22:37:00-04:00	22:37:00-04:00						2022/07/27 10:37 PM EST																US	Connecticut				Danbury, CT, USA												41.4187196962	-73.4419743726	EPSG:4326	2																																		283301535				altspen		2022-07-28T14:05:25Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3892264700																										130330513										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-12T20:07:06Z			https://www.inaturalist.org/observations/130330513					Jeff Skrentny												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130330513	130330513		Jeff Skrentny																																	2022-08-10T22:19:53-05:00	22:19:53-05:00						2022-08-10 22:19:53-05:00																US	Illinois				Cape Judd, West Chase Avenue, Rogers Park, Chicago, Cook County, IL, USA												42.0133888833	-87.6737216667	EPSG:4326	14																																		287502761				Jeff Skrentny		2022-08-11T03:22:09Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3889233568																										129997204										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-08T16:52:33Z			https://www.inaturalist.org/observations/129997204					btk												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/129997204	129997204		btk																																	2022-08-07T22:29:00-04:00	22:29:00-04:00						2022/08/07 10:29 PM																US	Massachusetts				Muddy Brook Valley Ware, Ma.												42.3017720746	-72.2403069534	EPSG:4326	2																																		286776447				btk		2022-08-08T16:41:29Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3889189535																										126956053										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-07T16:55:55Z			https://www.inaturalist.org/observations/126956053					Owen Woodhouse												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/126956053	126956053		Owen Woodhouse																																	2022-07-19T09:05:46-05:00	09:05:46-05:00						2022-07-19 09:05:46-05:00																US	Illinois				Ridge Rd, Wilmette, IL, US												42.082825	-87.7231833333	EPSG:4326	12																																		280515575				Owen Woodhouse		2022-07-19T14:06:33Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3889175510																										126811676										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-07T16:56:06Z			https://www.inaturalist.org/observations/126811676					chris buelow												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/126811676	126811676		chris buelow																																	2022-07-18T07:17:00-04:00	07:17:00-04:00						2022/07/18 7:17 AM																US	Massachusetts				Hardwick, MA, USA												42.3241830938	-72.2061742221	EPSG:4326	2																																		280209214				chris buelow		2022-07-18T14:05:53Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3889155657																										129351213										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-04T11:15:01Z			https://www.inaturalist.org/observations/129351213					Don Marsille												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/129351213	129351213		Don Marsille																																	2022-08-03T06:08:00-04:00	06:08:00-04:00						2022/08/03 6:08 AM																US	Virginia				Mountain View, Blacksburg, VA 24060, EE. UU.												37.2247211762	-80.4042392416	EPSG:4326	191																																		285428237				Don Marsille		2022-08-04T00:29:04Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3888986731																										129315867										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-07T16:52:50Z			https://www.inaturalist.org/observations/129315867					btk												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/129315867	129315867		btk																																	2022-07-31T22:21:00-04:00	22:21:00-04:00						2022/07/31 10:21 PM																US	Massachusetts				Muddy Brook Valley Ware, Ma.												42.3010520122	-72.2389870137	EPSG:4326	2																																		285356140				btk		2022-08-03T19:25:15Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3888972855																										129534678										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-05T13:33:41Z			https://www.inaturalist.org/observations/129534678					joannerusso												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/129534678	129534678		joannerusso						adult																											2022-08-04T22:33:00-04:00	22:33:00-04:00						2022/08/04 10:33 PM																US	Vermont				Town of Rockingham, VT, USA												43.1323037345	-72.5256141667	EPSG:4326	2																																		285823921				joannerusso		2022-08-05T12:53:50Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3888899999																										129461690										http://creativecommons.org/licenses/by/4.0/			2022-08-07T16:52:10Z			https://www.inaturalist.org/observations/129461690					Seth Wollney												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/129461690	129461690		Seth Wollney						adult																											2022-08-03T22:18:00-04:00	22:18:00-04:00						2022/08/03 10:18 PM																US	New York				Tottenville, Staten Island, NY, USA												40.5098679769	-74.2393875389	EPSG:4326	31																																		285661690				Seth Wollney		2022-08-04T21:07:56Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3888862541																										128251828										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-07T16:55:34Z			https://www.inaturalist.org/observations/128251828					Bo Zaremba												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/128251828	128251828		Bo Zaremba																																	2022-07-27T22:53:00-04:00	22:53:00-04:00						2022/07/27 10:53 PM																US	Massachusetts				Newburyport, MA, USA												42.8037876079	-70.8725774512	EPSG:4326	822																																		283196399				Bo Zaremba		2022-07-28T04:36:29Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
3888819718																										129623103										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-06T19:55:00Z			https://www.inaturalist.org/observations/129623103					judywelna												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/129623103	129623103		judywelna																						Codling Moth - Cydia pomonella											2022-07-31T23:06:00-04:00	23:06:00-04:00						2022/07/31 11:06 PM																US	Vermont				Georgia, VT, USA												44.7057486289	-73.1460991484	EPSG:4326	15																																		286008744				judywelna		2022-08-06T02:18:55Z				47153								Cydia pomonella								Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae		Cydia							species							
