gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1586144052	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9587216/original.jpeg	https://www.inaturalist.org/photos/9587216					2017-08-03T04:44:41Z	judywelna		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	judywelna
1584426458	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9300136/original.jpg	https://www.inaturalist.org/photos/9300136					2017-07-25T03:20:13Z	John Boback		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Boback
1584416195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9241403/original.jpg	https://www.inaturalist.org/photos/9241403					2017-07-20T04:26:34Z	John Boback		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Boback
1584416195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9241398/original.jpg	https://www.inaturalist.org/photos/9241398					2017-07-20T04:26:34Z	John Boback		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Boback
1571153461	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/8510272/original.jpeg	https://www.inaturalist.org/photos/8510272					2017-06-18T15:53:07Z	joannerusso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joannerusso
1571057448	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/2080729/original.jpg	https://www.inaturalist.org/photos/2080729					2015-07-02T02:47:33Z	Andrew Cannizzaro		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Andrew Cannizzaro
1453099480	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4384607/original.jpeg	https://www.inaturalist.org/photos/4384607					2016-07-29T04:51:31Z	Victor W Fazio III		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Victor W Fazio III
1453099480	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4384606/original.jpeg	https://www.inaturalist.org/photos/4384606					2016-07-29T04:51:40Z	Victor W Fazio III		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Victor W Fazio III
1305135859	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4561405/original.jpeg	https://www.inaturalist.org/photos/4561405					2016-05-29T05:42:39Z	judywelna		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	judywelna
1291669439	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4459544/original.jpg	https://www.inaturalist.org/photos/4459544					2016-06-01T04:12:25Z	Laura Gaudette		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Laura Gaudette
1291157986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4406613/original.jpeg	https://www.inaturalist.org/photos/4406613					2016-07-30T19:12:00Z	joannerusso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joannerusso
1291089012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4107288/original.JPG	https://www.inaturalist.org/photos/4107288					2016-06-26T13:55:00Z	joannerusso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joannerusso
891155652	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/339474/original.JPG	https://www.inaturalist.org/photos/339474					2013-05-20T00:00:00Z	Kent Miller		iNaturalist	http://creativecommons.org/licenses/by-nd/4.0/	Kent Miller
