gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3925176641																										136111650										http://creativecommons.org/licenses/by-nc/4.0/			2022-10-07T20:25:14Z			https://www.inaturalist.org/observations/136111650					arriamg												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/136111650	136111650		arriamg																						Bugs on a light outside my house.											2022-09-22T20:28:00-04:00	20:28:00-04:00						2022/09/22 8:28 PM																US	Virginia				5833 25th Rd N, Arlington, VA 22207, USA												38.8959819	-77.1467413	EPSG:4326	184																																		303836965				Lorin Timaeus		2022-10-07T14:12:31Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3925152482																										112173587										http://creativecommons.org/licenses/by-nc/4.0/			2022-10-06T07:19:24Z			https://www.inaturalist.org/observations/112173587					kaypeace527												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/112173587	112173587		kaypeace527																																	2022-04-20T13:49:12-04:00	13:49:12-04:00						2022-04-20 13:49:12																US	Georgia				Morrow, GA 30260, USA												33.59129603	-84.32769515	EPSG:4326	6																																		251035233				kaypeace527		2022-04-20T18:53:46Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3925119665																										136524375										http://creativecommons.org/licenses/by-nc/4.0/			2022-10-06T05:43:48Z			https://www.inaturalist.org/observations/136524375					Cherie Cornmesser												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/136524375	136524375		Cherie Cornmesser																																	2022-09-25T21:49:41-04:00	21:49:41-04:00						2022-09-25 21:49:41																US	Pennsylvania				Verona Rd + Brinley, Penn Hills, PA 15147, USA												40.484129	-79.837342	EPSG:4326																																			300712998				Cherie Cornmesser		2022-09-26T01:56:40Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3923706635																										137517883										http://creativecommons.org/licenses/by-nc/4.0/			2022-10-04T15:13:08Z			https://www.inaturalist.org/observations/137517883					Claire O'Neill												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/137517883	137517883		Claire O'Neill					male	adult																											2022-09-11T22:46:00-04:00	22:46:00-04:00						2022/09/11 10:46 PM																US	Massachusetts				Spring Hill, Somerville, MA, USA												42.3865359092	-71.1084190622	EPSG:4326	1																																		303013047				Lorin Timaeus		2022-10-04T13:10:06Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3915532807																										136360110										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-25T23:11:41Z			https://www.inaturalist.org/observations/136360110					Bo Zaremba												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/136360110	136360110		Bo Zaremba																																	2022-09-14T22:40:00-04:00	22:40:00-04:00						2022/09/14 10:40 PM																US	Massachusetts				Newburyport, MA 01950, USA												42.8062445	-70.8744428	EPSG:4326	190																																		300362084				Bo Zaremba		2022-09-25T00:17:49Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3915518339																										136228199										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-24T19:35:51Z			https://www.inaturalist.org/observations/136228199					Carol												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/136228199	136228199		Carol																						Red eyes. A spot near the terminal end of each wing.											2022-09-23T14:35:00-04:00	14:35:00-04:00						2022/09/23 2:35 PM																US	Maine				Roque Bluffs, ME 04654, USA												44.5983194392	-67.4601809377	EPSG:4326	2																																		300104721				Carol		2022-09-24T01:49:00Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3915314724																										135868352										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-21T05:21:12Z			https://www.inaturalist.org/observations/135868352					J Mollenhauer												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 28060m at the request of the observer			https://www.inaturalist.org/observations/135868352	135868352		J Mollenhauer																						Attracted to UV light at night in a residential neighborhood.											2022-09-17T22:31:00-04:00	22:31:00-04:00						2022/09/17 10:31 PM																US	New Jersey				New Jersey, US												39.7513239941	-75.1256340421	EPSG:4326	28060																																		299299816				J Mollenhauer		2022-09-21T02:37:50Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3912149933																										134534416										http://creativecommons.org/licenses/by/4.0/			2022-09-23T17:50:06Z			https://www.inaturalist.org/observations/134534416					Randy A Nonenmacher												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/134534416	134534416		Randy A Nonenmacher																																	2022-09-10T23:26:00-04:00	23:26:00-04:00						2022/09/10 11:26 PM																US	New York				Shepard Settlement, Onondaga County, NY, USA												42.9913918639	-76.370633567	EPSG:4326	4																																		296386256				Randy A Nonenmacher		2022-09-11T04:19:02Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3911975969																										134256045										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-15T20:39:08Z			https://www.inaturalist.org/observations/134256045					Hunter												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/134256045	134256045		Hunter						adult																											2022-09-08T21:44:58-04:00	21:44:58-04:00						2022-09-08 21:44:58-04:00																US	Indiana				Purdue University, West Lafayette, IN, US												40.424755	-86.9264666667	EPSG:4326	48																																		295799459				Hunter		2022-09-09T02:58:30Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3903280598																										133352161										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-07T22:33:33Z			https://www.inaturalist.org/observations/133352161					Warren Lussier												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27253m at the request of the observer			https://www.inaturalist.org/observations/133352161	133352161		Warren Lussier																																	2022-09-02T12:40:39-04:00	12:40:39-04:00						2022-09-02 12:40:39																US	Vermont				United States												44.997058222	-73.1756680616	EPSG:4326	27253																																		293863714				Warren Lussier		2022-09-02T16:43:58Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3903270299																										133399684										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-07T22:32:21Z			https://www.inaturalist.org/observations/133399684					bkfj												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/133399684	133399684		bkfj																																	2022-09-01T21:09:50-04:00	21:09:50-04:00						2022-09-01 21:09:50																US	New Jersey				Dennis, NJ, USA												39.2054541489	-74.8684261367	EPSG:4326	89																																		293958079				bkfj		2022-09-02T23:23:07Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3903198075																										131892664										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-23T20:14:32Z			https://www.inaturalist.org/observations/131892664					tylbrooks1998												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131892664	131892664		tylbrooks1998																																	2022-08-22T10:59:51-04:00	10:59:51-04:00						2022-08-22 10:59:51																US	Pennsylvania				Erie, PA 16503, USA												42.1173365492	-80.0698057562	EPSG:4326	6																																		290826274				tylbrooks1998		2022-08-22T15:10:40Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902952376																										131539787										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-20T21:21:56Z			https://www.inaturalist.org/observations/131539787					Jozef K. Richards												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27537m at the request of the observer			https://www.inaturalist.org/observations/131539787	131539787		Jozef K. Richards																																	2022-08-19T17:47:00-05:00	17:47:00-05:00						2022/08/19 5:47 PM																US	Wisconsin				Wisconsin, US												43.0561410046	-88.1817606602	EPSG:4326	27537																																		290301612				Lorin Timaeus		2022-08-20T21:16:30Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902937141																										133702929										http://creativecommons.org/licenses/by-nc/4.0/			2022-09-18T20:21:11Z			https://www.inaturalist.org/observations/133702929					Avalese												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/133702929	133702929		Avalese																																	2022-09-04T19:45:45-05:00	19:45:45-05:00						Sun Sep 04 2022 19:45:45 GMT -0500 (CDT)																US	Iowa				Avoca												41.491394043	-95.4034347534	EPSG:4326	35																																		294585947				Avalese		2022-09-05T00:45:56Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902873615																										131138770										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-17T08:08:00Z			https://www.inaturalist.org/observations/131138770					ek1406												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131138770	131138770		ek1406																						Day-old pineapple rinds attract at least a hundred of these to the compost											2022-08-16T18:45:52-05:00	18:45:52-05:00						2022-08-16 18:45:52																US	Minnesota				Moorhead, MN, USA												46.8600498	-96.74865403	EPSG:4326	6																																		289219907				ek1406		2022-08-16T23:54:15Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902493613																										131535993										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-20T21:16:34Z			https://www.inaturalist.org/observations/131535993					cozzzzz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131535993	131535993		cozzzzz																																	2022-08-19T23:23:35-04:00	23:23:35-04:00						Fri Aug 19 2022 23:23:35 GMT -0400 (EDT)																US	Massachusetts				Belchertown												42.3065185547	-72.4367752075	EPSG:4326	65																																		290095370				cozzzzz		2022-08-20T03:23:59Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902482977																										131832156										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-22T06:38:45Z			https://www.inaturalist.org/observations/131832156					Steve King												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131832156	131832156		Steve King					male																												2022-08-19T19:18:00-04:00	19:18:00-04:00						2022/08/19 7:18 PM																US	Connecticut				Hamden, CT, USA												41.4306546243	-72.8909534386	EPSG:4326	195																																		290684469				Steve King		2022-08-22T01:45:35Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902296588																										129733789										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-18T19:45:33Z			https://www.inaturalist.org/observations/129733789					M. Whitson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 28181m at the request of the observer			https://www.inaturalist.org/observations/129733789	129733789		M. Whitson					male	adult																These cute little spotted-winged fruit flies are on my watermelon rind butterfly feeder. They're about 4 mm long, and spend a good deal of time following each other around and frantically wing-waving. Kind of cute...											2022-08-06T14:59:00-04:00	14:59:00-04:00						2022/08/06 2:59 PM																US	Kentucky				Kentucky, US												38.9019388489	-84.4659131137	EPSG:4326	28181																																		286226393				M. Whitson		2022-08-06T21:21:53Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902200157																										127394399										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-18T19:56:15Z			https://www.inaturalist.org/observations/127394399					lukenest												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/127394399	127394399		lukenest																																	2022-07-22T14:33:22-04:00	14:33:22-04:00						2022-07-22 14:33:22-04:00																US	Delaware				S Chapel St, Newark, DE, US												39.6683283333	-75.741645	EPSG:4326	27																																		281447744				lukenest		2022-07-22T18:34:47Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3902145173																										130713375										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-18T19:34:03Z			https://www.inaturalist.org/observations/130713375					sabineart												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/130713375	130713375		sabineart																																	2022-08-12T22:16:00-04:00	22:16:00-04:00						2022/08/12 10:16 PM																US	New York				Hastings-On-Hudson, NY 10706, USA												40.997127324	-73.8725682817	EPSG:4326	4																																		288307916				sabineart		2022-08-14T00:40:46Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3892271215																										131051646										http://creativecommons.org/licenses/by-nc/4.0/			2022-08-16T11:10:33Z			https://www.inaturalist.org/observations/131051646					Paul McAfee												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/131051646	131051646		Paul McAfee																																	2022-08-15T20:15:00-04:00	20:15:00-04:00						2022/08/15 8:15 PM																US	Indiana				Allen, Indiana, United States												41.1643222222	-85.2288666667	EPSG:4326																																			289035060				Paul McAfee		2022-08-16T10:46:56Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3888962997																										129457034										http://creativecommons.org/licenses/by/4.0/			2022-10-06T05:44:37Z			https://www.inaturalist.org/observations/129457034					skitterbug												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/129457034	129457034		skitterbug						adult																											2022-08-04							2022/08/04																US	Georgia				Canton, GA, USA												34.2367621	-84.4907621	EPSG:4326	9553																																		285651746				skitterbug		2022-08-04T20:29:07Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3881569542																										127764642										http://creativecommons.org/licenses/by/4.0/			2022-08-03T11:50:39Z			https://www.inaturalist.org/observations/127764642					Joe Girgente												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/127764642	127764642		Joe Girgente					female																												2022-07-23T22:22:00-04:00	22:22:00-04:00						2022/07/23 10:22 PM																US	Virginia				Hethwood - Prices Fork, Blacksburg, VA, USA												37.2109789264	-80.4383135896	EPSG:4326	20																																		285230371				Lorin Timaeus		2022-08-03T10:09:29Z			female	311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3874045424																										126261770										http://creativecommons.org/licenses/by-nc/4.0/			2022-07-14T22:47:17Z			https://www.inaturalist.org/observations/126261770					Elizabeth Taylor												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/126261770	126261770		Elizabeth Taylor																																	2022-07-14T16:32:41-05:00	16:32:41-05:00						2022-07-14 16:32:41																US	Alabama				Eclectic, AL 36024, USA												32.6850941435	-85.9730346501	EPSG:4326	23																																		279116744				Elizabeth Taylor		2022-07-14T21:42:58Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3859795822																										99019212										http://creativecommons.org/licenses/by-nc/4.0/			2022-06-15T17:20:46Z			https://www.inaturalist.org/observations/99019212					Robert D Stevenson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/99019212	99019212		Robert D Stevenson																																	2021-10-20T14:34:00-04:00	14:34:00-04:00						2021/10/20 2:34 PM EDT																US	Massachusetts				Essex, Massachusetts, United States												42.7233555556	-71.0320972222	EPSG:4326	4																																		216238139				Erika		2021-10-25T03:15:07Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3802699429																										112542240										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-31T16:47:17Z			https://www.inaturalist.org/observations/112542240					Angus Mossman												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/112542240	112542240		Angus Mossman					male	adult																At porch lights after dark. Did not record weather.											2021-08-09T01:33:00-05:00	01:33:00-05:00						2021/08/09 1:33 AM																US	Wisconsin				Moth Station 1												43.3378230353	-89.9487796054	EPSG:4326	2																																		251830197				Lorin Timaeus		2022-04-23T20:11:11Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3802682403																										104374258										http://creativecommons.org/licenses/by/4.0/			2022-05-31T16:49:51Z			https://www.inaturalist.org/observations/104374258					Jeff Clark												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/104374258	104374258		Jeff Clark					female																	Found on snow											2022-01-03T13:41:00-05:00	13:41:00-05:00						2022/01/03 1:41 PM EST																US	Virginia				Fairfax, VA, USA												38.8606216299	-77.3253223065	EPSG:4326	8																																		229867630				Lorin Timaeus		2022-01-05T14:05:42Z			winter female	311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3802618412																										104954565										http://creativecommons.org/publicdomain/zero/1.0/			2022-05-31T16:49:06Z			https://www.inaturalist.org/observations/104954565					Katja Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/104954565	104954565		Katja Schulz	https://orcid.org/0000-0001-7134-3324				male	adult																											2021-07-24T14:21:00-04:00	14:21:00-04:00						2021/07/24 2:21 PM EDT																US	District of Columbia				Northwest Washington, Washington, DC, USA												38.9710832331	-77.0428199417	EPSG:4326																																			231596006				Katja Schulz	https://orcid.org/0000-0001-7134-3324	2022-01-15T04:37:05Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3802554422																										104954553										http://creativecommons.org/publicdomain/zero/1.0/			2022-05-31T16:49:20Z			https://www.inaturalist.org/observations/104954553					Katja Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/104954553	104954553		Katja Schulz	https://orcid.org/0000-0001-7134-3324				male	adult																											2021-07-24T14:10:00-04:00	14:10:00-04:00						2021/07/24 2:10 PM EDT																US	District of Columbia				Rock Creek Park, District of Columbia, District of Columbia, United States												38.9709709388	-77.0427694286	EPSG:4326																																			231595989				Katja Schulz	https://orcid.org/0000-0001-7134-3324	2022-01-15T04:37:02Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3802501404																										102390722										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-31T16:53:25Z			https://www.inaturalist.org/observations/102390722					Izabella Farr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/102390722	102390722		Izabella Farr																																	2021-12-02T22:05:26-05:00	22:05:26-05:00						Thu Dec 02 2021 22:05:26 GMT-0500 (EST)																US	Virginia				Reprise Ct, Vienna, VA, US												38.9171133333	-77.2790616667	EPSG:4326	4																																		224142506				Izabella Farr		2021-12-03T03:22:59Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3802301416																										102057889										http://creativecommons.org/licenses/by-nc/4.0/			2022-05-31T20:22:28Z			https://www.inaturalist.org/observations/102057889					Owen Bastille												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/102057889	102057889		Owen Bastille					female																												2021-11-02T15:13:24-04:00	15:13:24-04:00						Tue Nov 02 2021 15:13:24 GMT-0400 (EDT)																US	New Hampshire				University of New Hampshire, Durham, NH, US												43.1337388333	-70.9295883333	EPSG:4326	5																																		223232644				Lorin Timaeus		2021-11-28T08:05:24Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3759138778																										100952788										http://creativecommons.org/licenses/by-nc/4.0/			2022-04-18T20:35:26Z			https://www.inaturalist.org/observations/100952788					Ramóna Molnár												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/100952788	100952788		Ramóna Molnár					female																												2021-10-05T15:49:00-04:00	15:49:00-04:00						2021/10/05 3:49 PM EDT																US	Massachusetts				Hopkinton, MA, USA												42.2291093996	-71.5962196371	EPSG:4326	626																																		221528346				Lorin Timaeus		2021-11-18T23:16:12Z			female	311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3743172806																										108558400										http://creativecommons.org/publicdomain/zero/1.0/			2022-03-14T08:10:07Z			https://www.inaturalist.org/observations/108558400					Katja Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/108558400	108558400		Katja Schulz	https://orcid.org/0000-0001-7134-3324				female	adult																											2021-10-27T16:43:00-04:00	16:43:00-04:00						2021/10/27 4:43 PM EDT																US	Maryland				Montgomery, Maryland, United States												38.98423406	-77.01123083	EPSG:4326																																			242094344				Katja Schulz	https://orcid.org/0000-0001-7134-3324	2022-03-14T02:19:11Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3712710508																										107867422										http://creativecommons.org/publicdomain/zero/1.0/			2022-03-04T08:21:08Z			https://www.inaturalist.org/observations/107867422					Katja Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/107867422	107867422		Katja Schulz	https://orcid.org/0000-0001-7134-3324				female	adult																											2021-10-11T17:02:00-04:00	17:02:00-04:00						2021/10/11 5:02 PM EDT																US	Maryland				Montgomery, Maryland, United States												38.9852411277	-77.0106826453	EPSG:4326																																			240253192				Katja Schulz	https://orcid.org/0000-0001-7134-3324	2022-03-04T04:15:10Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3712659600																										107980599										http://creativecommons.org/licenses/by-nc/4.0/			2022-03-07T05:26:00Z			https://www.inaturalist.org/observations/107980599					Steve King												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/107980599	107980599		Steve King																																	2021-10-22T21:51:00-04:00	21:51:00-04:00						2021/10/22 9:51 PM EDT																US	Connecticut				432 Ridge Road, Hamden, CT, USA												41.3470950913	-72.9024857263	EPSG:4326	26																																		240567439				Steve King		2022-03-05T22:22:04Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3712548674																										108043715										http://creativecommons.org/publicdomain/zero/1.0/			2022-03-06T19:27:03Z			https://www.inaturalist.org/observations/108043715					Katja Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/108043715	108043715		Katja Schulz	https://orcid.org/0000-0001-7134-3324				female	adult																											2021-10-11T18:04:00-04:00	18:04:00-04:00						2021/10/11 6:04 PM EDT																US	Maryland				Montgomery, Maryland, United States												38.9842727162	-77.0112735045	EPSG:4326																																			240728534				Katja Schulz	https://orcid.org/0000-0001-7134-3324	2022-03-06T18:50:58Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3712464691																										108043716										http://creativecommons.org/publicdomain/zero/1.0/			2022-03-06T19:27:20Z			https://www.inaturalist.org/observations/108043716					Katja Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/108043716	108043716		Katja Schulz	https://orcid.org/0000-0001-7134-3324				female	adult																											2021-10-11T18:06:00-04:00	18:06:00-04:00						2021/10/11 6:06 PM EDT																US	Maryland				Montgomery, Maryland, United States												38.9842809257	-77.0112139099	EPSG:4326																																			240728536				Katja Schulz	https://orcid.org/0000-0001-7134-3324	2022-03-06T18:50:58Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
3698167375																										63216523										http://creativecommons.org/licenses/by-nc/4.0/			2022-02-23T15:56:06Z			https://www.inaturalist.org/observations/63216523					evanaturalist												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/63216523	63216523		evanaturalist																																	2020-10-21T19:07:00-04:00	19:07:00-04:00						2020/10/21 7:07 PM EDT																US	Indiana				5799 Courtyard Crescent, Indianapolis, IN 46234, USA												39.8489164	-86.329714	EPSG:4326	76																																		238598428				Lorin Timaeus		2022-02-22T21:48:50Z				311582								Drosophila suzukii								Animalia	Arthropoda	Insecta	Diptera	Drosophilidae		Drosophila							species							
