gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3416111167	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168578783/original.jpeg	https://www.inaturalist.org/photos/168578783					2021-11-12T12:23:29Z	naturequ33r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	naturequ33r
3416111167	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168578787/original.jpeg	https://www.inaturalist.org/photos/168578787					2021-11-12T15:23:28Z	naturequ33r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	naturequ33r
3416079717	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169307277/original.jpg	https://www.inaturalist.org/photos/169307277					2021-09-10T18:54:11Z	Ahn Feldman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ahn Feldman
3416022355	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/167824159/original.jpeg	https://www.inaturalist.org/photos/167824159					2021-11-07T23:04:00Z	rauvbbj		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rauvbbj
3415867185	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168622862/original.jpg	https://www.inaturalist.org/photos/168622862					2021-10-27T04:03:09Z	Erika Mitchell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erika Mitchell
3415808960	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166106142/original.jpg	https://www.inaturalist.org/photos/166106142					2021-09-03T04:23:06Z	Erika Mitchell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erika Mitchell
3415795896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164140740/original.jpg	https://www.inaturalist.org/photos/164140740					2021-10-13T23:48:59Z	Katja Schulz		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Katja Schulz
3415755152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168461308/original.jpeg	https://www.inaturalist.org/photos/168461308					2021-11-07T22:48:05Z	Izabella Farr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Izabella Farr
3415751868	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168175166/original.jpg	https://www.inaturalist.org/photos/168175166					2021-11-09T02:35:43Z	Lee Thomas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lee Thomas
3415751868	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168175189/original.jpg	https://www.inaturalist.org/photos/168175189					2021-11-09T02:35:43Z	Lee Thomas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lee Thomas
3415725698	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/147076216/original.png	https://www.inaturalist.org/photos/147076216					2021-07-28T17:23:00Z	Jaime M. Simancas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jaime M. Simancas
3415675207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169739540/original.jpg	https://www.inaturalist.org/photos/169739540					2021-11-15T01:20:32Z	Peter Edelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Edelman
3415675207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169739561/original.jpg	https://www.inaturalist.org/photos/169739561					2021-11-15T01:20:33Z	Peter Edelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Edelman
3415675207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169739579/original.jpg	https://www.inaturalist.org/photos/169739579					2021-11-15T01:27:02Z	Peter Edelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Edelman
3415675207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169739213/original.jpg	https://www.inaturalist.org/photos/169739213					2021-11-15T01:21:20Z	Peter Edelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Edelman
3415675207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169739605/original.jpg	https://www.inaturalist.org/photos/169739605					2021-11-15T01:27:03Z	Peter Edelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Edelman
3415675207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169739551/original.jpg	https://www.inaturalist.org/photos/169739551					2021-11-15T01:20:33Z	Peter Edelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Edelman
3415675207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169739595/original.jpg	https://www.inaturalist.org/photos/169739595					2021-11-15T01:27:02Z	Peter Edelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Edelman
3415667936	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/165240288/original.jpeg	https://www.inaturalist.org/photos/165240288					2021-10-23T20:12:36Z	David Peterson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Peterson
3415651708	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/167974082/original.jpg	https://www.inaturalist.org/photos/167974082					2021-11-09T00:32:22Z	Betsy Lambert		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Betsy Lambert
3415650493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168781623/original.jpg	https://www.inaturalist.org/photos/168781623					2021-11-04T21:45:15Z	Erika Mitchell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erika Mitchell
3415624318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169176000/original.jpg	https://www.inaturalist.org/photos/169176000					2021-11-02T19:16:25Z	Owen Bastille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Owen Bastille
3415624318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169176016/original.jpg	https://www.inaturalist.org/photos/169176016					2021-11-02T19:16:25Z	Owen Bastille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Owen Bastille
3415624318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169176011/original.jpg	https://www.inaturalist.org/photos/169176011					2021-11-02T19:16:25Z	Owen Bastille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Owen Bastille
3415555130	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/167915304/original.jpg	https://www.inaturalist.org/photos/167915304					2021-11-08T13:15:32Z	Keith Gabrielsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Keith Gabrielsen
3415555130	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/167915294/original.jpg	https://www.inaturalist.org/photos/167915294					2021-11-08T13:15:32Z	Keith Gabrielsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Keith Gabrielsen
3415499733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/142627524/original.jpg	https://www.inaturalist.org/photos/142627524					2021-07-11T09:00:26Z	Ellen Swartz Reeder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ellen Swartz Reeder
3415481740	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/147187223/original.jpeg	https://www.inaturalist.org/photos/147187223					2021-07-30T04:44:16Z	Bill Siebert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bill Siebert
3415432991	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/165380051/original.jpg	https://www.inaturalist.org/photos/165380051					2021-09-21T01:07:13Z	Even Dankowicz		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Even Dankowicz
3415424739	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232026722/original.jpg	https://www.inaturalist.org/photos/232026722					2022-09-04T22:45:00Z	Zachary Dankowicz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zachary Dankowicz
3415424739	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/156600862/original.jpg	https://www.inaturalist.org/photos/156600862					2021-09-11T06:13:21Z	Zachary Dankowicz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zachary Dankowicz
3415424739	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/156600858/original.jpg	https://www.inaturalist.org/photos/156600858					2021-09-11T06:12:47Z	Zachary Dankowicz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zachary Dankowicz
3415405474	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/97078866/original.jpeg	https://www.inaturalist.org/photos/97078866					2020-09-25T13:41:19Z	Jason J. Dombroskie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jason J. Dombroskie
3415392960	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166157327/original.jpg	https://www.inaturalist.org/photos/166157327					2021-10-28T18:19:01Z	audreyh00		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	audreyh00
3415392960	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166209193/original.jpg	https://www.inaturalist.org/photos/166209193					2021-10-28T18:19:01Z	audreyh00		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	audreyh00
3415372999	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166372231/original.jpg	https://www.inaturalist.org/photos/166372231					2021-10-05T00:04:01Z	Katja Schulz		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Katja Schulz
3408232665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166213584/original.jpg	https://www.inaturalist.org/photos/166213584					2021-10-28T18:18:39Z	ganttc18		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ganttc18
3408232665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166213654/original.jpg	https://www.inaturalist.org/photos/166213654					2021-10-28T18:18:39Z	ganttc18		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ganttc18
3408232665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166213624/original.jpg	https://www.inaturalist.org/photos/166213624					2021-10-28T18:18:39Z	ganttc18		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ganttc18
3408173715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166372189/original.jpg	https://www.inaturalist.org/photos/166372189					2021-10-05T00:07:07Z	Katja Schulz		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Katja Schulz
3408041100	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166957802/original.jpg	https://www.inaturalist.org/photos/166957802					2021-10-28T18:18:35Z	bchang1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bchang1
3399429925	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/165228513/original.jpg	https://www.inaturalist.org/photos/165228513					2021-08-23T23:01:08Z	Erika Mitchell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erika Mitchell
3399312501	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164447747/original.jpg	https://www.inaturalist.org/photos/164447747					2021-10-19T21:27:10Z	Ingrid Kaatz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ingrid Kaatz
3399312501	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164448163/original.jpg	https://www.inaturalist.org/photos/164448163					2021-10-19T21:27:49Z	Ingrid Kaatz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ingrid Kaatz
3399235712	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164822437/original.jpg	https://www.inaturalist.org/photos/164822437					2021-10-14T05:49:56Z	Forest Jarvis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Forest Jarvis
